id,titulo,corpo,corpo_titulo,url
160, que assessora de Haddad abandonou campanha após ouvir que candidato queria escapar de Sérgio Moro,"  Circula no WhatsApp uma mensagem que afirma que uma assessora do candidato à Presidência Fernando Haddad (PT) abandonou a campanha no segundo turno, após ouvir uma conversa por telefone entre o presidenciável e a atual senadora Gleisi Hoffmann, também presidente nacional do PT. Uma aspa da suposta conversa é reproduzida no texto, que viralizou: ""Estou nessa para conseguir o foro e me livrar de Moro. Tenho 32 processos e a Polícia Federal logo estará à minha porta"". A frase, segundo a mensagem, foi dita por Haddad após retornar de uma missa no Santuário de Aparecida. A afirmação .  "," que assessora de Haddad abandonou campanha após ouvir que candidato queria escapar de Sérgio Moro   Circula no WhatsApp uma mensagem que afirma que uma assessora do candidato à Presidência Fernando Haddad (PT) abandonou a campanha no segundo turno, após ouvir uma conversa por telefone entre o presidenciável e a atual senadora Gleisi Hoffmann, também presidente nacional do PT. Uma aspa da suposta conversa é reproduzida no texto, que viralizou: ""Estou nessa para conseguir o foro e me livrar de Moro. Tenho 32 processos e a Polícia Federal logo estará à minha porta"". A frase, segundo a mensagem, foi dita por Haddad após retornar de uma missa no Santuário de Aparecida. A afirmação .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-assessora-de-haddad-abandonou-campanha-apos-ouvir-que-candidato-queria-escapar-de-sergio-moro.ghtml
161, que Haddad tem post no Twitter com elogio a Maduro e à Venezuela,"  Circula pelas redes sociais um tuíte atribuído ao candidato Fernando Haddad (PT) em que ele elogia o ditador venezuelano Nicolas Maduro e a ""revolução na Venezuela"". .  "," que Haddad tem post no Twitter com elogio a Maduro e à Venezuela   Circula pelas redes sociais um tuíte atribuído ao candidato Fernando Haddad (PT) em que ele elogia o ditador venezuelano Nicolas Maduro e a ""revolução na Venezuela"". .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-haddad-tem-post-no-twitter-com-elogio-a-maduro-e-a-venezuela.ghtml
162," que exista áudio com cúpula do PT, Ciro, Boulos e Bonner com estratégia para tomada de poder",  Circula nas redes sociais uma mensagem que afirma que vazou um áudio da cúpula do PT com os candidatos Ciro Gomes (PDT) e Guilherme Boulos (PSOL) e com o apresentador da Globo William Bonner mostrando estratégias para justificar uma tomada de poder. As informações são .  ," que exista áudio com cúpula do PT, Ciro, Boulos e Bonner com estratégia para tomada de poder   Circula nas redes sociais uma mensagem que afirma que vazou um áudio da cúpula do PT com os candidatos Ciro Gomes (PDT) e Guilherme Boulos (PSOL) e com o apresentador da Globo William Bonner mostrando estratégias para justificar uma tomada de poder. As informações são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-exista-audio-com-cupula-do-pt-ciro-boulos-e-bonner-com-estrategia-para-tomada-de-poder.ghtml
163, que 15 mil títulos de eleitor clonados foram apreendidos em rodovia,  Um post que tem repercutido nas redes sociais afirma que 15 mil títulos de eleitor clonados foram apreendidos em uma rodovia no Maranhão durante a eleição. Ele .  , que 15 mil títulos de eleitor clonados foram apreendidos em rodovia   Um post que tem repercutido nas redes sociais afirma que 15 mil títulos de eleitor clonados foram apreendidos em uma rodovia no Maranhão durante a eleição. Ele .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/19/e-fake-que-15-mil-titulos-de-eleitor-clonados-foram-apreendidos-em-rodovia.ghtml
164, que áudio revela Haddad e Manuela tramando contra Exército e Bolsonaro,"  Circula pelas redes sociais um vídeo, com mais de 1 milhão de visualizações, com a seguinte mensagem: ""Vaza áudio: Haddad e Manuela tramando contra o Exército e Bolsonaro"". A legenda  e distorce a verdade sobre o áudio, capturado durante participação do candidato do PT em sabatina promovida pelo UOL e pelo SBT em 17 de setembro de 2018.  "," que áudio revela Haddad e Manuela tramando contra Exército e Bolsonaro   Circula pelas redes sociais um vídeo, com mais de 1 milhão de visualizações, com a seguinte mensagem: ""Vaza áudio: Haddad e Manuela tramando contra o Exército e Bolsonaro"". A legenda  e distorce a verdade sobre o áudio, capturado durante participação do candidato do PT em sabatina promovida pelo UOL e pelo SBT em 17 de setembro de 2018.  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-audio-revela-haddad-e-manuela-tramando-contra-exercito-e-bolsonaro.ghtml
165, que Jair Bolsonaro foi apontado por fundação como o político mais honesto do mundo,  Uma mensagem que circula na internet diz que o candidato à Presidência Jair Bolsonaro foi apontado como o político mais honesto do mundo pela Fundação Transparência Política Internacional. A mensagem .  , que Jair Bolsonaro foi apontado por fundação como o político mais honesto do mundo   Uma mensagem que circula na internet diz que o candidato à Presidência Jair Bolsonaro foi apontado como o político mais honesto do mundo pela Fundação Transparência Política Internacional. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-jair-bolsonaro-foi-apontado-por-fundacao-como-o-politico-mais-honesto-do-mundo.ghtml
166, que mesário pode acionar código 555 e reiniciar urna após voto para governador já ter sido dado,"  Circula em redes sociais um vídeo que diz que os mesários podem ser chamados para 'reiniciar' a urna caso o eleitor suspeite de fraude na hora de votar para presidente. O autor do vídeo diz que, com o código 555, o mesário pode permitir que o eleitor reinicie o processo de votação, mesmo já tendo dado seu voto para governador. .  "," que mesário pode acionar código 555 e reiniciar urna após voto para governador já ter sido dado   Circula em redes sociais um vídeo que diz que os mesários podem ser chamados para 'reiniciar' a urna caso o eleitor suspeite de fraude na hora de votar para presidente. O autor do vídeo diz que, com o código 555, o mesário pode permitir que o eleitor reinicie o processo de votação, mesmo já tendo dado seu voto para governador. .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-mesario-pode-acionar-codigo-555-e-reiniciar-urna-apos-voto-para-governador-ja-ter-sido-dado.ghtml
167, que Lula foi retratado apanhando de policiais em uma das fotos mais famosas da ditadura,"  Uma das fotos mais emblemáticas da repressão durante a ditadura militar no Brasil, que retrata um homem indo ao chão ao ser perseguido por dois policiais, em 1968, foi relembrada nos últimos dias e circulou nas redes sociais acompanhada de uma mensagem falsa. O texto afirma que o homem perseguido era o ex-presidente Luiz Inácio Lula da Silva. ""Esta foto não tem preço... O vagabundo do Lula apanhando"" é o que aparece escrito na foto. A mensagem .  "," que Lula foi retratado apanhando de policiais em uma das fotos mais famosas da ditadura   Uma das fotos mais emblemáticas da repressão durante a ditadura militar no Brasil, que retrata um homem indo ao chão ao ser perseguido por dois policiais, em 1968, foi relembrada nos últimos dias e circulou nas redes sociais acompanhada de uma mensagem falsa. O texto afirma que o homem perseguido era o ex-presidente Luiz Inácio Lula da Silva. ""Esta foto não tem preço... O vagabundo do Lula apanhando"" é o que aparece escrito na foto. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-lula-foi-retratado-apanhando-de-policiais-em-uma-das-fotos-mais-famosas-da-ditadura.ghtml
168," promoção de cerveja por 
R$ 0,99 no Aniversário Guanabara","  Circula pelas redes sociais a informação de que a rede de supermercados Guanabara anunciou uma promoção de venda de unidades de cerveja por R$ 0,99 durante a realização do Aniversário Guanabara, período de ofertas que começa a partir desta sexta-feira. O anúncio .  "," promoção de cerveja por 
R$ 0,99 no Aniversário Guanabara   Circula pelas redes sociais a informação de que a rede de supermercados Guanabara anunciou uma promoção de venda de unidades de cerveja por R$ 0,99 durante a realização do Aniversário Guanabara, período de ofertas que começa a partir desta sexta-feira. O anúncio .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-promocao-de-cerveja-por-r-099-no-aniversario-guanabara.ghtml
169, que Bolsonaro disse em vídeo que teria se alistado ao exército de Hitler,"  Circula nas redes uma mensagem falsa afirmando que Jair Bolsonaro, candidato à Presidência pelo PSL, disse que teria se alistado ao exército nazista de Adolf Hitler. O texto é acompanhado por um vídeo editado que mostra os bastidores de uma entrevista que Bolsonaro concedeu ao programa ""CQC"", da Band. O vídeo é incompleto e as informações são .  "," que Bolsonaro disse em vídeo que teria se alistado ao exército de Hitler   Circula nas redes uma mensagem falsa afirmando que Jair Bolsonaro, candidato à Presidência pelo PSL, disse que teria se alistado ao exército nazista de Adolf Hitler. O texto é acompanhado por um vídeo editado que mostra os bastidores de uma entrevista que Bolsonaro concedeu ao programa ""CQC"", da Band. O vídeo é incompleto e as informações são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-bolsonaro-disse-em-video-que-teria-se-alistado-ao-exercito-de-hitler.ghtml
170, que Haddad disse neste 2º turno que crise só acaba com Lula na Presidência,"  Circula nas redes sociais um vídeo em que Haddad diz que o ""povo não quer abrir mão"" de Lula e que a ""crise só termina com Lula na Presidência independentemente do que acontecer nas próximas semanas"". A gravação tem sido compartilhada com a frase ""GRAVÍSSIMO! Haddad já admite a derrota e ameaça dar um golpe na democracia!"". O candidato à Presidência Jair Bolsonaro (PSL) também postou o vídeo nas redes sociais na última quarta-feira (17). O vídeo, no entanto, foi tirado do contexto e a postagem .  "," que Haddad disse neste 2º turno que crise só acaba com Lula na Presidência   Circula nas redes sociais um vídeo em que Haddad diz que o ""povo não quer abrir mão"" de Lula e que a ""crise só termina com Lula na Presidência independentemente do que acontecer nas próximas semanas"". A gravação tem sido compartilhada com a frase ""GRAVÍSSIMO! Haddad já admite a derrota e ameaça dar um golpe na democracia!"". O candidato à Presidência Jair Bolsonaro (PSL) também postou o vídeo nas redes sociais na última quarta-feira (17). O vídeo, no entanto, foi tirado do contexto e a postagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-haddad-disse-neste-2o-turno-que-crise-so-acaba-com-lula-na-presidencia.ghtml
171,"Veja o que é  nas falas dos candidatos ao governo do RJ no debate de O Globo, Extra e Época","  Os candidatos ao governo do Rio de Janeiro Eduardo Paes (DEM) e Wilson Witzel (PSC) participaram, nesta quarta-feira (17), do debate promovido pelos jornais “O Globo” e “Extra” e pela revista “Época”, com apoio institucional do banco digital Modalmais e da Fecomércio-RJ, no auditório da sede da Redação Integrada, no Centro do Rio.  ","Veja o que é  nas falas dos candidatos ao governo do RJ no debate de O Globo, Extra e Época   Os candidatos ao governo do Rio de Janeiro Eduardo Paes (DEM) e Wilson Witzel (PSC) participaram, nesta quarta-feira (17), do debate promovido pelos jornais “O Globo” e “Extra” e pela revista “Época”, com apoio institucional do banco digital Modalmais e da Fecomércio-RJ, no auditório da sede da Redação Integrada, no Centro do Rio.  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/veja-o-que-e-fato-ou-fake-nas-falas-dos-candidatos-ao-governo-do-rj-no-debate-de-globo-extra-e-epoca.ghtml
172, que Supermercado Guanabara dará desconto para quem usar camiseta de candidato à Presidência em seu aniversário,  Circula nas redes sociais um cartaz em que a rede de supermercados Guanabara anuncia descontos de 10% nas compras durante o Aniversário Guanabara – temporada de ofertas que ocorre a partir desta sexta-feira – para quem for até as lojas com camisetas de um dos candidatos à Presidência. O cartaz .  , que Supermercado Guanabara dará desconto para quem usar camiseta de candidato à Presidência em seu aniversário   Circula nas redes sociais um cartaz em que a rede de supermercados Guanabara anuncia descontos de 10% nas compras durante o Aniversário Guanabara – temporada de ofertas que ocorre a partir desta sexta-feira – para quem for até as lojas com camisetas de um dos candidatos à Presidência. O cartaz .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/17/e-fake-que-supermercados-guanabara-dara-desconto-para-quem-usar-camiseta-de-candidato-a-presidencia-em-seu-aniversari.ghtml
173, áudio atribuído a advogado que diz ter provas de fraude eleitoral a favor de Haddad,"  Circula no WhatsApp um áudio que denuncia uma suposta fraude nas urnas eletrônicas no primeiro turno das eleições presidenciais. A gravação, atribuída ao advogado Pedro Abramovay, sustenta ter provas de que houve transferência de votos para o candidato Fernando Haddad (PT). O esquema, segundo o autor, envolveu, além de juízes e políticos brasileiros, os setores de inteligência de Cuba, Venezuela e da Polícia Federal. O áudio .  "," áudio atribuído a advogado que diz ter provas de fraude eleitoral a favor de Haddad   Circula no WhatsApp um áudio que denuncia uma suposta fraude nas urnas eletrônicas no primeiro turno das eleições presidenciais. A gravação, atribuída ao advogado Pedro Abramovay, sustenta ter provas de que houve transferência de votos para o candidato Fernando Haddad (PT). O esquema, segundo o autor, envolveu, além de juízes e políticos brasileiros, os setores de inteligência de Cuba, Venezuela e da Polícia Federal. O áudio .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/17/e-fake-audio-atribuido-a-advogado-que-diz-ter-provas-de-fraude-eleitoral-a-favor-de-haddad.ghtml
174, mensagem que diz que Bolsonaro simulou ser vítima de facada para disfarçar câncer,"  Circulam pelas redes sociais posts e vídeos que afirmam que o candidato a presidente Jair Bolsonaro tem um câncer no estômago e que a facada que recebeu em 6 de setembro, em Juiz de Fora, foi uma simulação com o objetivo de esconder a cirurgia a que tinha de ser submetido para tratar a doença. As mensagens são .  "," mensagem que diz que Bolsonaro simulou ser vítima de facada para disfarçar câncer   Circulam pelas redes sociais posts e vídeos que afirmam que o candidato a presidente Jair Bolsonaro tem um câncer no estômago e que a facada que recebeu em 6 de setembro, em Juiz de Fora, foi uma simulação com o objetivo de esconder a cirurgia a que tinha de ser submetido para tratar a doença. As mensagens são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/17/e-fake-mensagem-que-diz-que-bolsonaro-simulou-ser-vitima-de-facada-para-disfarcar-cancer.ghtml
175,Veja o que é  na entrevista de Wilson Witzel ao RJ2,"  O candidato do PSC ao governo do Rio de Janeiro, Wilson Witzel, foi o entrevistado do RJ2 nesta terça-feira (16).  ","Veja o que é  na entrevista de Wilson Witzel ao RJ2   O candidato do PSC ao governo do Rio de Janeiro, Wilson Witzel, foi o entrevistado do RJ2 nesta terça-feira (16).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/17/veja-o-que-e-fato-ou-fake-na-entrevista-de-wilson-witzel-ao-rj2.ghtml
176,Veja o que é  na entrevista de João Doria ao SP2,"  O candidato do PSDB ao governo de São Paulo, João Doria, foi o entrevistado do SPTV 2ª Edição nesta terça-feira (16).  ","Veja o que é  na entrevista de João Doria ao SP2   O candidato do PSDB ao governo de São Paulo, João Doria, foi o entrevistado do SPTV 2ª Edição nesta terça-feira (16).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/17/veja-o-que-e-fato-ou-fake-na-entrevista-de-joao-doria-ao-sp2.ghtml
177,Veja o que é  na entrevista de Ibaneis ao DF2 e ao G1,"  O candidato do MDB ao governo do Distrito Federal, Ibaneis, foi o entrevistado do DF2 e do G1 nesta terça-feira (16) (veja vídeos abaixo).  ","Veja o que é  na entrevista de Ibaneis ao DF2 e ao G1   O candidato do MDB ao governo do Distrito Federal, Ibaneis, foi o entrevistado do DF2 e do G1 nesta terça-feira (16) (veja vídeos abaixo).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/16/veja-o-que-e-fato-ou-fake-na-entrevista-de-ibaneis-ao-df2-e-ao-g1.ghtml
178, que livro escrito por Haddad incentive o incesto e cite dez mandamentos do comunismo,"  Após o escritor Olavo de Carvalho afirmar em seu perfil nas redes sociais que um livro escrito pelo candidato à Presidência pelo PT Fernando Haddad incentiva o sexo entre pais e filhos, mensagens com o mesmo teor se espalharam na internet. Também circula nas redes a afirmação de que o presidenciável faz referência na mesma obra ao ""Decálogo de Lênin"", texto com dez mandamentos do comunismo publicado em 1932. As duas mensagens, porém, são .  "," que livro escrito por Haddad incentive o incesto e cite dez mandamentos do comunismo   Após o escritor Olavo de Carvalho afirmar em seu perfil nas redes sociais que um livro escrito pelo candidato à Presidência pelo PT Fernando Haddad incentiva o sexo entre pais e filhos, mensagens com o mesmo teor se espalharam na internet. Também circula nas redes a afirmação de que o presidenciável faz referência na mesma obra ao ""Decálogo de Lênin"", texto com dez mandamentos do comunismo publicado em 1932. As duas mensagens, porém, são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/16/e-fake-que-livro-escrito-por-haddad-incentive-o-incesto-e-cite-dez-mandatos-do-comunismo.ghtml
179, que Bolsonaro sugeriu troca da imagem de Nossa Senhora Aparecida e que assinou projeto de lei para retirada do título de padroeira do Brasil ,"  Circulam nas redes sociais um print como se fosse da ""Folha de S.Paulo"" com a manchete ""Encontro de Bolsonaro com o Bispo Edir Macedo gera polêmica ao sugerir a troca da imagem da padroeira do Brasil"" e também um post que diz que Bolsonaro e o filho Eduardo assinaram o projeto de lei 2623/07 para a retirada do título de padroeira do Brasil de Nossa Senhora Aparecida. Os posts são .  "," que Bolsonaro sugeriu troca da imagem de Nossa Senhora Aparecida e que assinou projeto de lei para retirada do título de padroeira do Brasil    Circulam nas redes sociais um print como se fosse da ""Folha de S.Paulo"" com a manchete ""Encontro de Bolsonaro com o Bispo Edir Macedo gera polêmica ao sugerir a troca da imagem da padroeira do Brasil"" e também um post que diz que Bolsonaro e o filho Eduardo assinaram o projeto de lei 2623/07 para a retirada do título de padroeira do Brasil de Nossa Senhora Aparecida. Os posts são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/16/e-fake-que-bolsonaro-sugeriu-troca-da-imagem-de-nossa-senhora-aparecida-e-que-assinou-projeto-de-lei-para-retirada-do-titulo-de-padroeira-do-brasil.ghtml
180, que Haddad criou 'kit gay' para crianças de seis anos,"  Circulam pelas redes sociais vídeos, fotos e textos que atribuem ao candidato Fernando Haddad (PT) a criação de um ""kit gay"" para crianças de 6 anos. Parte dos posts diz ainda que o livro “Aparelho Sexual e Cia” foi adotado em programas governamentais enquanto Haddad ocupou o cargo de ministro da Educação, entre 2005 e 2012. As mensagens são .  "," que Haddad criou 'kit gay' para crianças de seis anos   Circulam pelas redes sociais vídeos, fotos e textos que atribuem ao candidato Fernando Haddad (PT) a criação de um ""kit gay"" para crianças de 6 anos. Parte dos posts diz ainda que o livro “Aparelho Sexual e Cia” foi adotado em programas governamentais enquanto Haddad ocupou o cargo de ministro da Educação, entre 2005 e 2012. As mensagens são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/16/e-fake-que-haddad-criou-kit-gay-para-criancas-de-seis-anos.ghtml
181,Veja o que é  na entrevista de Márcio França ao SP2,"  O candidato do PSB ao governo de São Paulo, Márcio França, foi o entrevistado do SPTV 2ª Edição nesta segunda-feira (15).  ","Veja o que é  na entrevista de Márcio França ao SP2   O candidato do PSB ao governo de São Paulo, Márcio França, foi o entrevistado do SPTV 2ª Edição nesta segunda-feira (15).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/16/veja-o-que-e-fato-ou-fake-na-entrevista-de-marcio-franca-ao-sp2.ghtml
182,Veja o que é  na entrevista de Eduardo Paes ao RJ2,"  O candidato do DEM ao governo do Rio de Janeiro, Eduardo Paes, foi o entrevistado do RJTV 2ª Edição nesta segunda-feira (15).  ","Veja o que é  na entrevista de Eduardo Paes ao RJ2   O candidato do DEM ao governo do Rio de Janeiro, Eduardo Paes, foi o entrevistado do RJTV 2ª Edição nesta segunda-feira (15).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/veja-o-que-e-fato-ou-fake-na-entrevista-de-eduardo-paes-ao-rj2.ghtml
183,Veja o que é  na entrevista de Rodrigo Rollemberg ao DF2 e ao G1,"  O candidato do PSB ao governo do Distrito Federal, Rodrigo Rollemberg, foi o entrevistado do DF2 e do G1 nesta segunda-feira (15) (veja vídeos abaixo).  ","Veja o que é  na entrevista de Rodrigo Rollemberg ao DF2 e ao G1   O candidato do PSB ao governo do Distrito Federal, Rodrigo Rollemberg, foi o entrevistado do DF2 e do G1 nesta segunda-feira (15) (veja vídeos abaixo).  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/veja-o-que-e-fato-ou-fake-na-entrevista-de-rodrigo-rollemberg-ao-df2-e-ao-g1.ghtml
184, que Globo sonegou impostos relativos à Copa de 2002 e que tenha obtido empréstimo bilionário no BNDES para evitar falência,  Voltaram a circular em redes sociais vídeos e mensagens afirmando que a Globo sonegou tributos devidos à Receita Federal pela compra dos direitos de transmissão da Copa do Mundo de futebol de 2002 e sobre um suposto empréstimo bilionário para evitar a falência em 2002. Essas mensagens são falsas.  , que Globo sonegou impostos relativos à Copa de 2002 e que tenha obtido empréstimo bilionário no BNDES para evitar falência   Voltaram a circular em redes sociais vídeos e mensagens afirmando que a Globo sonegou tributos devidos à Receita Federal pela compra dos direitos de transmissão da Copa do Mundo de futebol de 2002 e sobre um suposto empréstimo bilionário para evitar a falência em 2002. Essas mensagens são falsas.  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/e-fake-que-globo-sonegou-impostos-relativos-a-copa-de-2002-e-que-tenha-obtido-emprestimo-bilionario-no-bndes-para-evitar-falencia.ghtml
185, que prints revelam futuras equipes ministeriais de Haddad e Bolsonaro,  Dois prints que circulam pela internet e têm viralizado nos últimos dias mostram os futuros ministros dos eventuais governos Haddad e Bolsonaro. Ambos são .  , que prints revelam futuras equipes ministeriais de Haddad e Bolsonaro   Dois prints que circulam pela internet e têm viralizado nos últimos dias mostram os futuros ministros dos eventuais governos Haddad e Bolsonaro. Ambos são .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/e-fake-que-prints-revelam-futuras-equipes-ministeriais-de-haddad-e-bolsonaro.ghtml
186, que imagens revelam índices reais de pesquisas para a Presidência no 2º turno,"  Imagens de pesquisas eleitorais com resultados falsos ou fora do contexto circulam pelas redes sociais e aplicativos de mensagens após o 1º turno das eleições presidenciais, realizado no último dia 7 de outubro. Os posts são .  "," que imagens revelam índices reais de pesquisas para a Presidência no 2º turno   Imagens de pesquisas eleitorais com resultados falsos ou fora do contexto circulam pelas redes sociais e aplicativos de mensagens após o 1º turno das eleições presidenciais, realizado no último dia 7 de outubro. Os posts são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/e-fake-que-imagens-revelam-indices-reais-de-pesquisas-para-a-presidencia-no-2o-turno.ghtml
187, a postagem que diz que Haddad chegou ao aeroporto de Congonhas em uma Ferrari ,"  Circula nas rede sociais um vídeo que mostra o candidato do PT à Presidência da República, Fernando Haddad, saindo de uma Ferrari amarela. O texto que acompanha o vídeo diz que as imagens registram a chegada de Haddad ao Aeroporto de Congonhas, em São Paulo. A postagem .  "," a postagem que diz que Haddad chegou ao aeroporto de Congonhas em uma Ferrari    Circula nas rede sociais um vídeo que mostra o candidato do PT à Presidência da República, Fernando Haddad, saindo de uma Ferrari amarela. O texto que acompanha o vídeo diz que as imagens registram a chegada de Haddad ao Aeroporto de Congonhas, em São Paulo. A postagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/14/e-fake-a-postagem-que-diz-que-haddad-chegou-ao-aeroporto-de-congonhas-em-uma-ferrari.ghtml
188, e-mail que diz que Fernando Haddad foi filmado recebendo propina ,"  Circula um e-mail atribuído à GloboNews com o assunto: ""Plantão Globo: candidato Haddad flagrado em vídeo recebendo propina"". A reportagem é creditada ao G1 e afirma que há um vídeo do candidato do PT à Presidência ""supostamente cobrando e recebendo propina"". O email .  "," e-mail que diz que Fernando Haddad foi filmado recebendo propina    Circula um e-mail atribuído à GloboNews com o assunto: ""Plantão Globo: candidato Haddad flagrado em vídeo recebendo propina"". A reportagem é creditada ao G1 e afirma que há um vídeo do candidato do PT à Presidência ""supostamente cobrando e recebendo propina"". O email .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/14/e-fake-e-mail-que-diz-que-fernando-haddad-foi-filmado-recebendo-propina.ghtml
189, cartaz atribuído a Haddad que diz que projeto de lei torna a pedofilia um ato legal,"  Circula nas redes sociais e em aplicativos de mensagem um post que afirma que um projeto de lei ""torna a pedofilia um ato legal"" e que ""o sexo com crianças a partir de 12 anos deixaria de ser crime"". O cartaz faz referência à campanha do PT à Presidência, Fernando Haddad, e ao Projeto de Lei PL PL 236/2012. A montagem .  "," cartaz atribuído a Haddad que diz que projeto de lei torna a pedofilia um ato legal   Circula nas redes sociais e em aplicativos de mensagem um post que afirma que um projeto de lei ""torna a pedofilia um ato legal"" e que ""o sexo com crianças a partir de 12 anos deixaria de ser crime"". O cartaz faz referência à campanha do PT à Presidência, Fernando Haddad, e ao Projeto de Lei PL PL 236/2012. A montagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/13/e-fake-cartaz-atribuido-a-haddad-que-diz-que-projeto-de-lei-torna-a-pedofilia-um-ato-legal.ghtml
190, que novas placas do Mercosul vão criar 'livre fronteira' para entrada de drogas,"  Uma mensagem de áudio circula na internet com afirmações falsas sobre o novo modelo de placas de carro no Brasil, que passou a seguir o padrão do Mercosul. A gravação diz que as novas placas são um ""sistema que o PT e o comunismo"" estão implantando ""na América do Sul todinha"" e que com o sistema vai haver uma ""livre fronteira"" para entrada de drogas porque não vai ""existir mais fiscalização"". O conteúdo do áudio .  "," que novas placas do Mercosul vão criar 'livre fronteira' para entrada de drogas   Uma mensagem de áudio circula na internet com afirmações falsas sobre o novo modelo de placas de carro no Brasil, que passou a seguir o padrão do Mercosul. A gravação diz que as novas placas são um ""sistema que o PT e o comunismo"" estão implantando ""na América do Sul todinha"" e que com o sistema vai haver uma ""livre fronteira"" para entrada de drogas porque não vai ""existir mais fiscalização"". O conteúdo do áudio .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/11/e-fake-que-novas-placas-do-mercosul-vao-criar-livre-fronteira-para-entrada-de-drogas.ghtml
191, que plano de governo de Haddad prevê criação de poupança compulsória,"  Circula pelas redes sociais a informação falsa de que o plano de governo do candidato do PT à Presidência, Fernando Haddad, propõe a criação de uma poupança fraterna e um limite máximo de gastos por pessoa no Brasil. A informação .  "," que plano de governo de Haddad prevê criação de poupança compulsória   Circula pelas redes sociais a informação falsa de que o plano de governo do candidato do PT à Presidência, Fernando Haddad, propõe a criação de uma poupança fraterna e um limite máximo de gastos por pessoa no Brasil. A informação .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/11/e-fake-que-plano-de-governo-de-haddad-preve-criacao-de-poupanca-compulsoria.ghtml
192, que muro na Uerj foi pichado com frase racista e símbolo nazista nesta quinta,"  Uma foto que mostra os muros do Teatro Odylo Costa Filho, na Universidade do Estado do Rio de Janeiro (Uerj), pichados com inscrições racistas e símbolos nazistas circula no WhatsApp e em outras redes sociais como se o episódio tivesse ocorrido nesta quinta-feira (11). A mensagem que diz os muros amanheceram assim, no entanto,  .  "," que muro na Uerj foi pichado com frase racista e símbolo nazista nesta quinta   Uma foto que mostra os muros do Teatro Odylo Costa Filho, na Universidade do Estado do Rio de Janeiro (Uerj), pichados com inscrições racistas e símbolos nazistas circula no WhatsApp e em outras redes sociais como se o episódio tivesse ocorrido nesta quinta-feira (11). A mensagem que diz os muros amanheceram assim, no entanto,  .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/11/e-fake-que-muro-na-uerj-foi-pichado-com-frase-racista-e-simbolo-nazista-nesta-quinta.ghtml
193, áudio que fala em plano-bomba de Bolsonaro discutido na FGV,  Circula pelas redes sociais um áudio em que uma pessoa que se declara jornalista de economia fala a seus familiares a respeito de um encontro realizado na Fundação Getúlio Vargas (FGV) no qual especialistas afirmam que Bolsonaro tem um plano-bomba para a área. O áudio .  , áudio que fala em plano-bomba de Bolsonaro discutido na FGV   Circula pelas redes sociais um áudio em que uma pessoa que se declara jornalista de economia fala a seus familiares a respeito de um encontro realizado na Fundação Getúlio Vargas (FGV) no qual especialistas afirmam que Bolsonaro tem um plano-bomba para a área. O áudio .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/11/e-fake-audio-que-fala-em-plano-bomba-de-bolsonaro-discutido-na-fgv.ghtml
